Database,Record Type,Term,Submission Type,Data Element,Value,Percentage of Submission,Count
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,SA,4.597279E-05,1
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,SA,2.716579E-05,1
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,SA,0,0
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,SA,4.454541E-05,1
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,SA,2.282323E-05,1
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,SA,3.954679E-05,2
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,SA,8.638563E-05,3
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,SA,0.0003175611,10
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,SA,3.292073E-05,1
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,SA,6.775527E-05,3
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,SA,0.0001434583,6
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,SA,4.987407E-05,2
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,SA,6.01739E-05,2
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,SA,0,0
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,SA,0.0002088064,8
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,SA,6.178369E-05,2
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,SG,2.44954E-05,1
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,SG,2.257744E-05,1
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,SG,0.0001952172,6
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,SG,7.744334E-05,3
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,SG,0.0002368385,7
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,SG,0,0
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,SG,0.0001701954,5
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,SG,8.076675E-05,3
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,SG,3.206361E-05,1
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,SG,0.0001222992,3
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,SG,9.017946E-05,2
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,SG,0.0001419749,4
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,SG,0.0002054724,6
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,SG,0.0001197844,3
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,SG,2.291056E-05,1
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,SG,0.000175495,6
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,SG,0,0
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,SG,0,0
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,SG,0.0002298639,5
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,SG,0,0
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,SG,0.0002410103,5
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,SG,0.0001132278,4
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,SG,0.0001194351,4
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,SG,0.0002227455,7
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,SG,0.0001975244,6
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,SG,9.034036E-05,4
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,SG,7.172915E-05,3
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,SG,7.481111E-05,3
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,SG,0.0002106087,7
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,SG,0,0
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,SG,0.0001781817,4
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,SG,0,0
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,SG,7.909359E-05,4
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,SG,0.0002015665,7
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,SG,0.0001905367,6
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,SG,0,0
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,SG,0.000130504,5
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,SG,0.0001853511,6
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,RI,0,0
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,RI,0,0
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,RI,6.50724E-05,2
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,RI,5.162889E-05,2
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,RI,0.0001021172,3
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,RI,2.692225E-05,1
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,RI,6.766815E-05,2
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,RI,0,0
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,RI,0.0001282545,4
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,RI,8.153282E-05,2
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,RI,4.508973E-05,1
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,RI,0,0
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,RI,4.597279E-05,1
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,RI,0,0
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,RI,7.098744E-05,2
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,RI,6.849081E-05,2
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,RI,0.0001197844,3
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,RI,0.0001145528,5
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,RI,4.820206E-05,1
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,RI,5.661392E-05,2
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,RI,5.971753E-05,2
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,RI,6.364157E-05,2
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,RI,5.849835E-05,2
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,RI,0,0
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,RI,6.584146E-05,2
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,RI,0.0001129254,5
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,RI,9.563887E-05,4
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,RI,9.974813E-05,4
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,RI,6.01739E-05,2
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,RI,0,0
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,RI,4.454541E-05,1
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,RI,0,0
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,RI,7.909359E-05,4
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,RI,2.879521E-05,1
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,RI,9.526834E-05,3
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,RI,0,0
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,RI,5.22016E-05,2
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,RI,6.178369E-05,2
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,SE,4.899079E-05,2
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,SE,6.507663E-05,2
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,SE,2.581445E-05,1
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,SE,5.433159E-05,2
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,SE,4.692743E-05,2
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,SE,1.97734E-05,1
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,SE,2.258509E-05,1
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,SE,2.390972E-05,1
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,SE,2.285401E-05,1
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,SE,0,0
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.000244954,10
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002257744,10
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,SL,0.0003721749,11
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002277682,7
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,SL,0.000162681,5
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002839589,11
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002382735,7
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002423002,9
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0003509668,11
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002758367,6
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002988237,11
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002839497,8
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002397178,7
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0001597125,4
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002520161,11
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.000175495,6
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002346371,10
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002244453,7
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002445985,6
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002254486,5
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002892124,6
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0001132278,4
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002388701,8
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002227455,7
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0005132153,14
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002672725,6
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0001825859,8
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0001186404,6
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002015665,7
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002540489,8
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002633658,8
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002032658,9
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002151875,9
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0001994963,8
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0003610434,12
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0002742481,12
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0001827056,7
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,SL,0.0003089185,10
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,SN,0.0001469724,6
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,SN,0.0001128872,5
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,SN,0.0001952299,6
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,SN,2.581445E-05,1
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,SN,0.0002871546,9
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,SN,5.433159E-05,2
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,SN,0.0002111734,9
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,SN,2.291056E-05,1
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,SN,2.390972E-05,1
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,SN,0.0001466329,4
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,SN,0.0002054091,9
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,SN,0.0001599781,7
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,SN,0,0
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,NN,0,0
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,LO,9.760859E-05,3
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,LO,6.766815E-05,2
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,LO,0.000107689,4
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,LO,6.412723E-05,2
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,LO,8.153282E-05,2
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,LO,4.597279E-05,1
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,LO,8.774752E-05,3
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,LO,3.089185E-05,1
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,LO,3.292073E-05,1
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,LO,0.0001806807,8
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,LO,0.0001195486,5
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,LO,4.987407E-05,2
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,LO,6.01739E-05,2
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,LO,5.661392E-05,2
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,LO,2.985877E-05,1
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,LO,3.549372E-05,1
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,LO,3.992813E-05,1
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,LO,9.164223E-05,4
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,LO,0.0001186404,6
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,LO,2.879521E-05,1
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,LO,0,0
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,SI,4.515488E-05,2
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,SI,6.766815E-05,2
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,SI,6.50724E-05,2
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,SI,2.581445E-05,1
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,SI,6.807815E-05,2
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,SI,3.206361E-05,1
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,SI,5.849835E-05,2
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,SI,2.346371E-05,1
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,SI,7.098744E-05,2
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,SI,6.849081E-05,2
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,SI,5.971753E-05,2
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,SI,6.364157E-05,2
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,SI,2.282323E-05,1
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,SI,3.954679E-05,2
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,SI,6.351223E-05,2
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,SI,6.584146E-05,2
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,SI,4.517018E-05,2
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,SI,4.987407E-05,2
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,SI,6.01739E-05,2
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,SI,0,0
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,SI,6.178369E-05,2
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,BP,0,0
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,BP,0,0
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,BP,0,0
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,BP,0,0
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,BP,0,0
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,BP,0,0
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,BP,0,0
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,BP,0,0
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,BP,0,0
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,BP,0,0
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,BP,0,0
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,BP,0,0
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,BP,0,0
